fn	sample_name	id	idz	group	title	author	year	l	num_lines
corpus/Sonnets/Z400337381.txt	Sonnets	english/devereau/Z400337381	Z400337381	1825-1849	XX.  TO KEATS.	De Vere, Aubrey, 1814-1902	1884	A shadow to your bosoms. He hath quaffed	14
corpus/Sonnets/Z300348262.txt	Sonnets	english/ellisonh/Z300348262	Z300348262	1825-1849	HEALTH.	Ellison, Henry, 1811-1890	1839	Thou pure and perfect diamond, one, sole,	14
corpus/Sonnets/Z300200839.txt	Sonnets	american/am1335/Z300200839	Z300200839	1825-1849	SONNET.	Percival, James Gates, 1795-1856	1822	Farewell! I send you from this lonely bower;	14
corpus/Sonnets/Z200447993.txt	Sonnets	english/moxonedw/Z200447993	Z200447993	1825-1849	SONNET XXIV.  [As erst, thou com'st, sweet harbinger of Spring]	Moxon, Edward, 1801-1858	1829	Singing the song that fed my boyish ears	14
corpus/Sonnets/Z300348451.txt	Sonnets	english/ellisonh/Z300348451	Z300348451	1825-1849	NELSON'S COLUMN, TRAFALGAR SQUARE.	Ellison, Henry, 1811-1890	1839	Doth of thy face the shame not cover thee,	14
corpus/Sonnets/Z200513802.txt	Sonnets	english/tupperma/Z200513802	Z200513802	1825-1849	THE STARS.	Tupper, Martin Farquhar, 1810-1889	1851	Far&hyphen;flaming stars, ye sentinels of Space,	14
corpus/Sonnets/Z300337905.txt	Sonnets	english/devereau/Z300337905	Z300337905	1825-1849	XV.  THE HEART KNOWETH ITS OWN BITTERNESS.	De Vere, Aubrey, 1814-1902	1884	Whose netted branches wove an emerald night;	14
corpus/Sonnets/Z200513776.txt	Sonnets	english/tupperma/Z200513776	Z200513776	1825-1849	LETTERS.	Tupper, Martin Farquhar, 1810-1889	1851	Tear, scatter, burn, destroy,—but keep them not;	14
corpus/Sonnets/Z200514011.txt	Sonnets	english/tupperma/Z200514011	Z200514011	1825-1849	THANKS.	Tupper, Martin Farquhar, 1810-1889	1851	Then, let me thank you; let my heart outpour	14
corpus/Sonnets/Z200385766.txt	Sonnets	english/hanmersi/Z200385766	Z200385766	1825-1849	THE OAK.	Hanmer, John, Sir, 1809-1881	1839	Did the old Greeks their lyric thoughts bestow;	14
corpus/Sonnets/Z300347955.txt	Sonnets	english/ellisonh/Z300347955	Z300347955	1825-1849	“COMING EVENTS CAST THEIR SHADOWS BEFORE.”	Ellison, Henry, 1811-1890	1839	From smallest things to greatest by degrees	14
corpus/Sonnets/Z300348641.txt	Sonnets	english/ellisonh/Z300348641	Z300348641	1825-1849	DOUBT: AN ALLEGORY.	Ellison, Henry, 1811-1890	1839	A cloud an infant's hand might compass, and	14
corpus/Sonnets/Z500447666.txt	Sonnets	english/moultrie/Z500447666	Z500447666	1825-1849	SONNET XI.	Moultrie, John, 1799-1874	1876	Capacious, nor her proud and piercing eye,	14
corpus/Sonnets/Z200500905.txt	Sonnets	english/stuarthy/Z200500905	Z200500905	1825-1849	SONNET.  [How many thoughts have travelled through my mind]	Stuart-Wortley, Emmeline, Lady, 1806-1855	1843	Within this one brief hour, thoughts dark and bright;	14
corpus/Sonnets/Z300336937.txt	Sonnets	english/devereau/Z300336937	Z300336937	1825-1849	V.	De Vere, Aubrey, 1814-1902	1884	‘How blue those mountains are, that cloud how fair’—	14
corpus/Sonnets/Z400447805.txt	Sonnets	english/moultrie/Z400447805	Z400447805	1825-1849	SONNET II.	Moultrie, John, 1799-1874	1876	Brings round, beloved, our betrothal day,	14
corpus/Sonnets/Z300348736.txt	Sonnets	english/ellisonh/Z300348736	Z300348736	1825-1849	RELIGION UNDER THE SAME BAN.	Ellison, Henry, 1811-1890	1839	And thou, Religion! how shall we behold	14
corpus/Sonnets/Z200171704.txt	Sonnets	american/am0731/Z200171704	Z200171704	1825-1849	SONNET.	Fairfield, Sumner Lincoln, 1803-1844	1830	O give me music, for my soul is fainting!	14
corpus/Sonnets/Z300348794.txt	Sonnets	english/ellisonh/Z300348794	Z300348794	1825-1849	LOOK NOT TOO CLOSE.	Ellison, Henry, 1811-1890	1839	Make me a very stepping&hyphen;stone; as'twere	14
corpus/Sonnets/Z300348700.txt	Sonnets	english/ellisonh/Z300348700	Z300348700	1825-1849	AN ALLEGORY OF GOOD AND EVIL.	Ellison, Henry, 1811-1890	1839	Over the dark edge of a precipice	14
corpus/Sonnets/Z300451293.txt	Sonnets	english/nortonca/Z300451293	Z300451293	1825-1849	SONNET XVIII.	Norton, Caroline Sheridan, 1808-1877	1847	That flow'r, Her life, was doom'd to fade away,—	14
corpus/Sonnets/Z200408793.txt	Sonnets	english/kemblefr/Z200408793	Z200408793	1825-1849	SONNET.  [Beside a well&hyphen;reap'd field at Eventide]	Kemble, Fanny, 1809-1893	1866	One laid him down to rest who'd wandered far,	14
corpus/Sonnets/Z300337873.txt	Sonnets	english/devereau/Z300337873	Z300337873	1825-1849	IV.	De Vere, Aubrey, 1814-1902	1884	‘Happy they live among their lowly bowers;	14
corpus/Sonnets/Z300348057.txt	Sonnets	english/ellisonh/Z300348057	Z300348057	1825-1849	BRICK AND MORTAR HUMANITY.	Ellison, Henry, 1811-1890	1839	In cities warped, behind so many screens,	28
corpus/Sonnets/Z300348664.txt	Sonnets	english/ellisonh/Z300348664	Z300348664	1825-1849	THE ANNIVERSARY OF THE QUEEN'S CORONATION.	Ellison, Henry, 1811-1890	1839	Time, who three decades since, placed on thy young	14
corpus/Sonnets/Z300348042.txt	Sonnets	english/ellisonh/Z300348042	Z300348042	1825-1849	MY LIBRARY.	Ellison, Henry, 1811-1890	1839	Beloved friends, I seek you once again;	42
corpus/Sonnets/Z300168152.txt	Sonnets	american/am0643/Z300168152	Z300168152	1825-1849	X. ON A RECENT MARRIAGE.  JENNY LIND'S.	Shillaber, B. P. (Benjamin Penhallow), 1814-1890	1855	In Numbers, chapter 'leven,—there befell	15
corpus/Sonnets/Z200147218.txt	Sonnets	american/am0102/Z200147218	Z200147218	1825-1849	SONNET.  GRIEF.	Chivers, T. H. (Thomas Holley), 1809-1858	1853	“Sorrow is better than laughter; for by the sadness of the countenance the heart is made better.”	15
corpus/Sonnets/Z300337879.txt	Sonnets	english/devereau/Z300337879	Z300337879	1825-1849	X.  THE PENITENT.	De Vere, Aubrey, 1814-1902	1884	‘Is not this place for my repentance meet?’	14
corpus/Sonnets/Z300348665.txt	Sonnets	english/ellisonh/Z300348665	Z300348665	1825-1849	THE SUPERNATURAL.	Ellison, Henry, 1811-1890	1839	We little Men! we crave for miracles;	28
corpus/Sonnets/Z400145099.txt	Sonnets	american/am0053/Z400145099	Z400145099	1825-1849	VII. OUR COUNTRY.	Cranch, Christopher Pearse, 1813-1892	1887	The last sea&hyphen;swell beneath her gliding keel.	15
corpus/Sonnets/Z300348002.txt	Sonnets	english/ellisonh/Z300348002	Z300348002	1825-1849	UNKINDLY AGE.	Ellison, Henry, 1811-1890	1839	But some do wrestle every inch o' the way,	14
corpus/Sonnets/Z200513985.txt	Sonnets	english/tupperma/Z200513985	Z200513985	1825-1849	A PLEA FOR SUCH.	Tupper, Martin Farquhar, 1810-1889	1851	Not blest? not saved? Who dares to doubt all well	14
corpus/Sonnets/Z300348197.txt	Sonnets	english/ellisonh/Z300348197	Z300348197	1825-1849	“TO BE OR NOT TO BE.”	Ellison, Henry, 1811-1890	1839	O complement of all our happiness,	14
corpus/Sonnets/Z200507784.txt	Sonnets	english/turnerct/Z200507784	Z200507784	1825-1849	THE GOLD&hyphen;CRESTED WREN.  His relation to the Sonnet.	Turner, Charles Tennyson, 1808-1879	1868	When my hand closed upon thee, worn and spent	14
corpus/Sonnets/Z200501076.txt	Sonnets	english/stuarthy/Z200501076	Z200501076	1825-1849	SONNET.  [To thee I drink this parting cup, full brimmed—]	Stuart-Wortley, Emmeline, Lady, 1806-1855	1843	This cup of an unfathomable woe!—	14
corpus/Sonnets/Z300177299.txt	Sonnets	american/am0939/Z300177299	Z300177299	1825-1849	SONNET.—AIMS.	Simms, William Gilmore, 1806-1870	1848	A wilder summons,—deeper cares than these,	14
corpus/Sonnets/Z300348347.txt	Sonnets	english/ellisonh/Z300348347	Z300348347	1825-1849	ON THE UNIFICATION OF ITALY.	Ellison, Henry, 1811-1890	1839	Too long, too long, O beauteous Italy,	14
corpus/Sonnets/Z200206608.txt	Sonnets	american/am0065/Z200206608	Z200206608	1825-1849	TO THE CANARY&hyphen;BIRD.	Very, Jones, 1813-1880	1831	Who make of thy lost liberty a gain;	14
corpus/Sonnets/Z300348522.txt	Sonnets	english/ellisonh/Z300348522	Z300348522	1825-1849	THE STARS.	Ellison, Henry, 1811-1890	1839	Oh, when I gaze on that transcendent sight,	14
corpus/Sonnets/Z300348031.txt	Sonnets	english/ellisonh/Z300348031	Z300348031	1825-1849	BOOKS.	Ellison, Henry, 1811-1890	1839	I love to see them, serrièd file on file,	14
corpus/Sonnets/Z300347961.txt	Sonnets	english/ellisonh/Z300347961	Z300347961	1825-1849	OLD AGE.	Ellison, Henry, 1811-1890	1839	‘The Many&hyphen;sided,’ who all qualities	14
corpus/Sonnets/Z300348521.txt	Sonnets	english/ellisonh/Z300348521	Z300348521	1825-1849	THE “TICHBORNE” TRIAL.	Ellison, Henry, 1811-1890	1839	Credulity, thy maw is wondrous wide!	14
corpus/Sonnets/Z300348362.txt	Sonnets	english/ellisonh/Z300348362	Z300348362	1825-1849	DISILLUSION AND ESTRANGEMENT.	Ellison, Henry, 1811-1890	1839	O Time, rude Time! thou disenchanter; thou	14
corpus/NotSonnets/Z300398993.txt	NotSonnets	english/hoodthom/Z300398993	Z300398993	1825-1849	ADDRESS.	Hood, Thomas, 1799-1845	1906	No restless motion—no intrusive stir!	35
corpus/NotSonnets/Z300319986.txt	NotSonnets	english/cookeliz/Z300319986	Z300319986	1825-1849	HERE'S “CHRISTMAS!”	Cook, Eliza, 1818-1889	1865	We may as well, for none can cheat him;	72
corpus/NotSonnets/Z200447926.txt	NotSonnets	english/moxonedw/Z200447926	Z200447926	1825-1849	LINES,  Written after reading Burns's Poems and Life, June 12, 1825.	Moxon, Edward, 1801-1858	1825	Whene'er I ken thy simple artless page,	80
corpus/NotSonnets/Z200200159.txt	NotSonnets	american/am1327/Z200200159	Z200200159	1825-1849	Motive	Very, Jones, 1813-1880	[1993]	They came not from afar from lust of gain,	14
corpus/NotSonnets/Z200408585.txt	NotSonnets	english/kemblefr/Z200408585	Z200408585	1825-1849	EASTERN SUNSET.	Kemble, Fanny, 1809-1893	1866	That floats through the evening sky:	25
corpus/NotSonnets/Z400335952.txt	NotSonnets	english/davistho/Z400335952	Z400335952	1825-1849	A SECOND PLEA FOR THE BOG TROTTERS.	Davis, Thomas Osborne, 1814-1845	1846	Twenty Thousand men will bring,	30
corpus/NotSonnets/Z300625311.txt	NotSonnets	english-ed2/ep2012/Z300625311	Z300625311	1825-1849	WRITTEN ON THE SUMMIT OF A HIGH MOUNTAIN IN THE NORTH OF ENGLAND	Brontë, Charlotte, 1816-1855	1984	For ceased has every human stir and sound;	56
corpus/NotSonnets/Z300449869.txt	NotSonnets	english/newmanfr/Z300449869	Z300449869	1825-1849	Soul and Body.	Newman, Francis William, 1805-1897	1858	That the Soul must die with the death of its organs,	44
corpus/NotSonnets/Z300398875.txt	NotSonnets	english/hoodthom/Z300398875	Z300398875	1825-1849	STANZAS.  [Is there a bitter pang for love removed]	Hood, Thomas, 1799-1845	1906	Oh God! The dead love doth not cost more tears	21
corpus/NotSonnets/Z200449611.txt	NotSonnets	english/nealejoh/Z200449611	Z200449611	1825-1849	In Memoriam.	Neale, J. M. (John Mason), 1818-1866	1854	To suffer and to fall:	32
corpus/NotSonnets/Z200385569.txt	NotSonnets	english/hamilto3/Z200385569	Z200385569	1825-1849	AULD MITHER SCOTLAND.	Hamilton, Janet, 1795-1873	1873	“Scotland, the land of all I love,	60
corpus/NotSonnets/Z300384087.txt	NotSonnets	english/hakethom/Z300384087	Z300384087	1825-1849	VII.  ON NATURE.	Hake, Thomas Gordon, 1809-1895	1879	Basaltic columns and red porphyry wind,	32
corpus/NotSonnets/Z200168054.txt	NotSonnets	american/am0643/Z200168054	Z200168054	1825-1849	OUR ELLEN.	Shillaber, B. P. (Benjamin Penhallow), 1814-1890	1855	Half our love for thee, dear girl,	28
corpus/NotSonnets/Z200197022.txt	NotSonnets	american/am1274/Z200197022	Z200197022	1825-1849	FIONN AND THE FAIRIES.	English, Thomas Dunn, 1819-1902	1880	Started to seek in the mountains his prey;	168
corpus/NotSonnets/Z200169536.txt	NotSonnets	american/am0657/Z200169536	Z200169536	1825-1849	CLEONICE (fragments)	Pinkney, Edward Coote, 1802-1828	1838	He starts, he strikes—whose life&hyphen;blood wets his blade?	27
corpus/NotSonnets/Z200451045.txt	NotSonnets	english/nicollro/Z200451045	Z200451045	1825-1849	THE LINNET.	Nicoll, Robert, 1814-1837	1842	The sad winds sighing through the leafy trees—	45
corpus/NotSonnets/Z200315547.txt	NotSonnets	english/cobboldr/Z200315547	Z200315547	1825-1849	THE  SPIRIT  OF THE  LITANY.	Cobbold, Richard, 1797-1877	[1848]	Whose works are wise and infinite, and good;	1204
corpus/NotSonnets/Z200400558.txt	NotSonnets	english/howittma/Z200400558	Z200400558	1825-1849	[Sing for the Oak&hyphen;Tree]	Howitt, Mary Botham, 1799-1888	1847	The monarch of the wood;	56
corpus/NotSonnets/Z300181678.txt	NotSonnets	american/am1013/Z300181678	Z300181678	1825-1849	THE SERENADE	Lowell, James Russell, 1819-1891	1862	Hark! o'er the lake rings	44
corpus/NotSonnets/Z400316596.txt	NotSonnets	english/colerhar/Z400316596	Z400316596	1825-1849	TO A FRIEND  SUFFERING UNDER A RECENT BEREAVEMENT.	Coleridge, Hartley, 1796-1849	1851	Because I do not, and I cannot weep.	25
corpus/NotSonnets/Z300150330.txt	NotSonnets	american/am0182/Z300150330	Z300150330	1825-1849	IN THE EVIL DAYS.	Whittier, John Greenleaf, 1807-1892	1894	Are made a prey;	55
corpus/NotSonnets/Z200341878.txt	NotSonnets	english/doylesir/Z200341878	Z200341878	1825-1849	THE DUKE'S FUNERAL.  1852.	Doyle, Francis Hastings, Sir, 1810-1888	1852	O bright&hyphen;haired child, That sleep is sweet and calm—	231
corpus/NotSonnets/Z300652496.txt	NotSonnets	english-ed2/ep2251/Z300652496	Z300652496	1825-1849	THE SONG OF BRENNUS,	Mahony, Francis Sylvester, 1804-1866	1881	When Brennus came back here from Rome,	27
corpus/NotSonnets/Z200659101.txt	NotSonnets	english-ed2/ep2395/Z200659101	Z200659101	1825-1849	GERALDINE WAR&hyphen;SONG.	Keegan, John, 1809-1849	1907	And yon young lion, who is he, that shakes his shaggy mane?	34
corpus/NotSonnets/Z200173881.txt	NotSonnets	american/am0806/Z200173881	Z200173881	1825-1849	THE CONQUEROR WORM.	Poe, Edgar Allan, 1809-1849	1829	Within the lonesome latter years!	40
corpus/NotSonnets/Z200168943.txt	NotSonnets	american/am0652/Z200168943	Z200168943	1825-1849	II. LIMITATIONS OF BENEVOLENCE.	Howe, Julia Ward, 1819-1910	1869	The reverend doctor strangely said;	33
corpus/NotSonnets/Z200522037.txt	NotSonnets	english/wattsala/Z200522037	Z200522037	1825-1849	THE POET'S HOME.	Watts, Alaric Alexander, 1797-1864	1851	Thus in this calm retreat so richly fraught	302
corpus/NotSonnets/Z200197159.txt	NotSonnets	american/am1274/Z200197159	Z200197159	1825-1849	MOMMA PHŒBE.	English, Thomas Dunn, 1819-1902	1880	I ain't mo' d'n fifty yea' ole;	128
corpus/NotSonnets/Z200399806.txt	NotSonnets	african-american/hortonge/Z200399806	Z200399806	1825-1849	A DIRGE.	Horton, George Moses, 1798?-ca.1880	1865	Hast thou gone and left me	35
corpus/NotSonnets/Z200422161.txt	NotSonnets	english/mackaych/Z200422161	Z200422161	1825-1849	DREAMING! IDLY DREAMING!	Mackay, Charles, 1814-1889	1856	In the summer bowers,	26
corpus/NotSonnets/Z200423379.txt	NotSonnets	english/mackaych/Z200423379	Z200423379	1825-1849	THOUGHTS.	Mackay, Charles, 1814-1889	1856	No more shall scorn or hate impede you;—	20
corpus/NotSonnets/Z200163733.txt	NotSonnets	american/am0539/Z200163733	Z200163733	1825-1849	FOOLS INCORRIGIBLE.  FROM THE GERMAN OF GOETHE.	Saxe, John Godfrey, 1816-1887	[1879]	They wrangle and fight in the bitterest way,	24
corpus/NotSonnets/Z200169044.txt	NotSonnets	american/am0652/Z200169044	Z200169044	1825-1849	A MAID'S REQUISITION.	Howe, Julia Ward, 1819-1910	1869	Smiling calm, with glittering eyes and teeth;	16
corpus/NotSonnets/Z200192190.txt	NotSonnets	american/am1181/Z200192190	Z200192190	1825-1849	[15. I see the green Fiesole arise]	Cole, Thomas, 1801-1848	[1972]	I see the green Fiesole arise,	14
corpus/NotSonnets/Z300319961.txt	NotSonnets	english/cookeliz/Z300319961	Z300319961	1825-1849	THE WORSHIP OF NATURE.	Cook, Eliza, 1818-1889	1865	And it stood in frowning grace,	120
corpus/NotSonnets/Z200317834.txt	NotSonnets	english/colersar/Z200317834	Z200317834	1825-1849	THE PEACOCK AND THE SWALLOW.	Coleridge, Sara Coleridge, 1802-1852	1837	And hoped admiration to gain;	24
corpus/NotSonnets/Z300418217.txt	NotSonnets	english/loversam/Z300418217	Z300418217	1825-1849	SALLY.	Lover, Samuel, 1797-1868	1860	Sally, why not name the day?”	32
corpus/NotSonnets/Z200168207.txt	NotSonnets	american/am0643/Z200168207	Z200168207	1825-1849	To the Portsmouth Boys	Shillaber, B. P. (Benjamin Penhallow), 1814-1890	1855	Come rally, boys! Awake, Awake!	24
corpus/NotSonnets/Z300150213.txt	NotSonnets	american/am0182/Z300150213	Z300150213	1825-1849	WORSHIP.	Whittier, John Greenleaf, 1807-1892	1894	And ghosts of old Beliefs still flit and moan	60
corpus/NotSonnets/Z200513603.txt	NotSonnets	english/tupperma/Z200513603	Z200513603	1825-1849	Calculated Comfort.	Tupper, Martin Farquhar, 1810-1889	1851	(You that pine and brood in sorrow)	16
corpus/NotSonnets/Z200400586.txt	NotSonnets	english/howittma/Z200400586	Z200400586	1825-1849	THE CHILD AND THE FLOWERS.	Howitt, Mary Botham, 1799-1888	1847	Dear mother come with me,	28
corpus/NotSonnets/Z300412116.txt	NotSonnets	english/landonla/Z300412116	Z300412116	1825-1849	REVENGE.	L. E. L. (Letitia Elizabeth Landon), 1802-1838	[1837]	And gaze upon her smile;	36
corpus/NotSonnets/Z400191891.txt	NotSonnets	american/am1162/Z400191891	Z400191891	1825-1849	XXIV. MANHOOD.	Smith, Elizabeth Oakes Prince, 1806-1893	1846	Bears it along where breakers foam and roar,	15
corpus/NotSonnets/Z200319620.txt	NotSonnets	english/cookeliz/Z200319620	Z200319620	1825-1849	LINES TO THE QUEEN OF ENGLAND.	Cook, Eliza, 1818-1889	1865	May little suit a royal ear;	36
corpus/NotSonnets/Z300384123.txt	NotSonnets	english/hakethom/Z300384123	Z300384123	1825-1849	XXIX.  ON THE BEREAVED.	Hake, Thomas Gordon, 1809-1895	1879	In fresh festoons of grace,	98
corpus/NotSonnets/Z200372137.txt	NotSonnets	english/faberfre/Z200372137	Z200372137	1825-1849	CXVII.CARL RITTER.	Faber, Frederick William, 1814-1863	1840	O hadst thou seen Carl Ritter, wan and pale,	496
corpus/NotSonnets/Z200421934.txt	NotSonnets	english/mackaych/Z200421934	Z200421934	1825-1849	SHALL LOVE BE FOR EVER THE THEME OF THE SONG?	Mackay, Charles, 1814-1889	1856	O minstrel, whose voice the night&hyphen;echoes prolong?	24
corpus/NotSonnets/Z300501802.txt	NotSonnets	english/swaincha/Z300501802	Z300501802	1825-1849	IF THOU SPEAK'ST.	Swain, Charles, 1801-1874	1863	Still the birds believe 'tis Spring;	16
corpus/NotSonnets/Z300288725.txt	NotSonnets	english/brownieb/Z300288725	Z300288725	1825-1849	AN ESSAY ON MIND.	Browning, Elizabeth Barrett, 1806-1861	1897	“My narrow leaves cannot in them contayne	1269
corpus/NotSonnets/Z200165283.txt	NotSonnets	american/am0583/Z200165283	Z200165283	1825-1849	SUNSET IN THE FOREST.	Peirson, Lydia Jane, 1802-1862	1845	Come now unto the Forest, and enjoy	47
corpus/Sonnets/Z200157807.txt	Sonnets	american/am0372/Z200157807	Z200157807	1850-1874	[X. Spirits there are inwrought with vilest clay]	Hayne, Paul Hamilton, 1830-1886	[1886]	Which bear no God&hyphen;like stamp of heavenly art,	14
corpus/Sonnets/Z500478430.txt	Sonnets	english/rossetdg/Z500478430	Z500478430	1850-1874	I TO DANTE ALIGHIERI  Sonnet  He interprets Dante Alighieri's Dream, related in the first Sonnet of the Vita Nuova	Rossetti, Dante Gabriel, 1828-1882	1911	Considering, I make answer briefly thus,	15
corpus/Sonnets/Z200399172.txt	Sonnets	english/hopkinsg/Z200399172	Z200399172	1850-1874	44  [To seem the stranger lies my lot, my life]	Hopkins, Gerard Manley, 1844-1889	1918	Among strangers. Father and mother dear,	14
corpus/Sonnets/Z300154343.txt	Sonnets	american/am0291/Z300154343	Z300154343	1850-1874	AT WAR.	Moulton, Louise Chandler, 1835-1908	1893	When clouds made war, and spears of moonlight strove	14
corpus/Sonnets/Z300190431.txt	Sonnets	american/am1120/Z300190431	Z300190431	1850-1874	SONNET.  [WRITTEN ON A BLANK LEAF OF WORDSWORTH'S POEMS.]	Boker, George H. (George Henry), 1823-1890	1882	Now with high melody the numbers swell,	14
corpus/Sonnets/Z400154487.txt	Sonnets	american/am0291/Z400154487	Z400154487	1850-1874	MIDNIGHT AT SEA.	Moulton, Louise Chandler, 1835-1908	1893	I heard the clamor of the ship's great bell—	14
